state,city,year,total,orgfunding,perrefugeecapitafunding,lat,lng
Massachusetts,"Hyde Park, Massachusetts",2008,6,0,0,42.2565289,-71.1240559
Massachusetts,"Hyde Park, Massachusetts",2009,3,0,0,42.2565289,-71.1240559
Massachusetts,"Indian Orchard, Massachusetts",2005,1,0,0,42.1546691,-72.502735
Massachusetts,"Ipswich, Massachusetts",2014,3,0,0,42.6791832,-70.8411558
Massachusetts,"Jamaica Plain, Massachusetts",2002,2,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2003,9,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2004,49,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2005,9,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2006,6,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2009,9,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2010,39,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2011,24,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2012,25,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2013,18,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2014,49,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2015,17,0,0,42.3097365,-71.1151431
Massachusetts,"Jamaica Plain, Massachusetts",2016,5,0,0,42.3097365,-71.1151431
Massachusetts,"Lawrence, Massachusetts",2005,4,0,0,42.7070354,-71.1631137
Massachusetts,"Lawrence, Massachusetts",2007,1,0,0,42.7070354,-71.1631137
Massachusetts,"Lawrence, Massachusetts",2010,5,0,0,42.7070354,-71.1631137
Massachusetts,"Lawrence, Massachusetts",2012,6,0,0,42.7070354,-71.1631137
Massachusetts,"Lawrence, Massachusetts",2016,1,0,0,42.7070354,-71.1631137
Massachusetts,"Lawrence, Massachusetts",2018,3,0,0,42.7070354,-71.1631137
Massachusetts,"Leominster, Massachusetts",2004,10,0,0,42.5250906,-71.759794
Massachusetts,"Leominster, Massachusetts",2005,4,0,0,42.5250906,-71.759794
Massachusetts,"Leominster, Massachusetts",2006,5,0,0,42.5250906,-71.759794
Massachusetts,"Leominster, Massachusetts",2009,1,0,0,42.5250906,-71.759794
Massachusetts,"Leominster, Massachusetts",2012,1,0,0,42.5250906,-71.759794
Massachusetts,"Leominster, Massachusetts",2014,6,0,0,42.5250906,-71.759794
Massachusetts,"Leominster, Massachusetts",2017,1,0,0,42.5250906,-71.759794
Massachusetts,"Lexington, Massachusetts",2002,3,0,0,42.4473497,-71.2271531
Massachusetts,"Lexington, Massachusetts",2013,3,0,0,42.4473497,-71.2271531
Massachusetts,"Lexington, Massachusetts",2014,8,0,0,42.4473497,-71.2271531
Massachusetts,"Lowell, Massachusetts",2003,23,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2004,13,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2005,16,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2006,12,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2007,2,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2008,70,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2009,175,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2010,228,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2011,139,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2012,252,2842400,11279.36507936508,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2013,190,4114e3,21652.63157894737,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2014,289,3927e3,13588.235294117647,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2015,218,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2016,219,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2017,65,0,0,42.6334247,-71.31617179999999
Massachusetts,"Lowell, Massachusetts",2018,14,0,0,42.6334247,-71.31617179999999
Massachusetts,"Ludlow, Massachusetts",2009,3,0,0,42.1600936,-72.47591899999999
Massachusetts,"Ludlow, Massachusetts",2010,4,0,0,42.1600936,-72.47591899999999
Massachusetts,"Lynn, Massachusetts",2002,47,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2003,42,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2004,32,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2005,27,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2006,33,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2007,8,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2008,31,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2009,32,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2010,41,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2011,62,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2012,74,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2013,70,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2014,96,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2015,32,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2016,11,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2017,12,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynn, Massachusetts",2018,1,0,0,42.46676300000001,-70.9494938
Massachusetts,"Lynnfield, Massachusetts",2010,7,0,0,42.53869,-71.0465638
Massachusetts,"Malden, Massachusetts",2002,21,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2003,7,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2004,8,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2005,9,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2006,5,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2008,2,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2009,1,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2010,58,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2011,27,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2012,33,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2013,8,673200,84150,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2014,4,0,0,42.4250964,-71.066163
Massachusetts,"Malden, Massachusetts",2018,3,0,0,42.4250964,-71.066163
Massachusetts,"Marblehead, Massachusetts",2003,2,0,0,42.49995819999999,-70.8578024
Massachusetts,"Marblehead, Massachusetts",2006,2,0,0,42.49995819999999,-70.8578024
Massachusetts,"Marblehead, Massachusetts",2014,4,0,0,42.49995819999999,-70.8578024
Massachusetts,"Marlborough, Massachusetts",2003,1,0,0,42.3459271,-71.5522874
Massachusetts,"Mattapan, Massachusetts",2003,7,0,0,42.2771417,-71.0913748
Massachusetts,"Mattapan, Massachusetts",2004,10,0,0,42.2771417,-71.0913748
Massachusetts,"Mattapan, Massachusetts",2014,1,0,0,42.2771417,-71.0913748
Massachusetts,"Medford, Massachusetts",2003,31,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2004,9,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2005,1,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2006,1,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2009,5,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2010,2,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2011,1,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2012,4,0,0,42.4184296,-71.1061639
Massachusetts,"Medford, Massachusetts",2017,2,0,0,42.4184296,-71.1061639
Massachusetts,"Melrose, Massachusetts",2007,1,0,0,42.4584292,-71.0661633
Massachusetts,"Melrose, Massachusetts",2009,2,0,0,42.4584292,-71.0661633
Massachusetts,"Melrose, Massachusetts",2012,8,0,0,42.4584292,-71.0661633
Massachusetts,"Merrimac, Massachusetts",2018,1,0,0,42.8340582,-71.0005509
Massachusetts,"Methuen, Massachusetts",2002,1,0,0,42.7262016,-71.1908924
Massachusetts,"Methuen, Massachusetts",2009,1,0,0,42.7262016,-71.1908924
Massachusetts,"Methuen, Massachusetts",2016,1,0,0,42.7262016,-71.1908924
Massachusetts,"Middleton, Massachusetts",2015,1,0,0,42.59509389999999,-71.0161643
Massachusetts,"Millis, Massachusetts",2010,1,0,0,42.1669661,-71.351738
Massachusetts,"Millis, Massachusetts",2012,1,0,0,42.1669661,-71.351738
Massachusetts,"Millis, Massachusetts",2013,1,0,0,42.1669661,-71.351738
Massachusetts,"Milton, Massachusetts",2002,1,0,0,42.2495321,-71.0661653
Massachusetts,"Milton, Massachusetts",2005,6,0,0,42.2495321,-71.0661653
Massachusetts,"Nahant, Massachusetts",2002,1,0,0,42.4265633,-70.922279
Massachusetts,"Nantucket, Massachusetts",2016,2,0,0,41.2834704,-70.099451
Massachusetts,"Nantucket, Massachusetts",2017,7,0,0,41.2834704,-70.099451
Massachusetts,"Nashua, Massachusetts",2009,1,0,0,42.7653662,-71.46756599999999
Massachusetts,"Natick, Massachusetts",2002,1,0,0,42.2775281,-71.3468091
Massachusetts,"Natick, Massachusetts",2003,3,0,0,42.2775281,-71.3468091
Massachusetts,"Natick, Massachusetts",2005,1,0,0,42.2775281,-71.3468091
Massachusetts,"Natick, Massachusetts",2008,6,0,0,42.2775281,-71.3468091
Massachusetts,"Natick, Massachusetts",2009,5,0,0,42.2775281,-71.3468091
Massachusetts,"Natick, Massachusetts",2010,5,0,0,42.2775281,-71.3468091
Massachusetts,"Natick, Massachusetts",2012,7,0,0,42.2775281,-71.3468091
Massachusetts,"Natick, Massachusetts",2015,2,0,0,42.2775281,-71.3468091
Massachusetts,"Needham, Massachusetts",2003,1,0,0,42.2809285,-71.23775479999999
Massachusetts,"Needham, Massachusetts",2004,6,0,0,42.2809285,-71.23775479999999
Massachusetts,"Needham, Massachusetts",2005,4,0,0,42.2809285,-71.23775479999999
Massachusetts,"Needham, Massachusetts",2007,1,0,0,42.2809285,-71.23775479999999
Massachusetts,"Needham, Massachusetts",2008,1,0,0,42.2809285,-71.23775479999999
Massachusetts,"New Bedford, Massachusetts",2017,1,0,0,41.6362152,-70.93420499999999
Massachusetts,"New Bedford, Massachusetts",2018,3,0,0,41.6362152,-70.93420499999999
Massachusetts,"Newton Center, Massachusetts",2003,2,0,0,42.3300503,-71.1948255
Massachusetts,"Newton Center, Massachusetts",2004,2,0,0,42.3300503,-71.1948255
Massachusetts,"Newton Center, Massachusetts",2005,1,0,0,42.3300503,-71.1948255
Massachusetts,"Newton Center, Massachusetts",2006,7,0,0,42.3300503,-71.1948255
Massachusetts,"Newton, Massachusetts",2002,13,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2003,8,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2004,5,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2005,5,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2006,4,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2007,2,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2009,4,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2012,5,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2013,4,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newton, Massachusetts",2017,6,0,0,42.3370413,-71.20922139999999
Massachusetts,"Newtonville, Massachusetts",2010,3,0,0,42.3467771,-71.2072321
Massachusetts,"North Andover, Massachusetts",2005,1,0,0,42.69870239999999,-71.1350575
Massachusetts,"North Attleboro, Massachusetts",2009,6,0,0,41.9695516,-71.35654389999999
Massachusetts,"North Billerica, Massachusetts",2005,1,0,0,42.5831997,-71.28486629999999
Massachusetts,"North Dartmouth, Massachusetts",2002,1,0,0,41.640396,-70.9694555
Massachusetts,"North Grafton, Massachusetts",2009,5,0,0,42.2356407,-71.69699849999999
Massachusetts,"North Reading, Massachusetts",2004,2,0,0,42.5750939,-71.0786653
Massachusetts,"North Reading, Massachusetts",2005,1,0,0,42.5750939,-71.0786653
Massachusetts,"North Reading, Massachusetts",2008,1,0,0,42.5750939,-71.0786653
Massachusetts,"Northampton, Massachusetts",2003,1,0,0,42.3250896,-72.64120129999999
Massachusetts,"Northampton, Massachusetts",2017,9,0,0,42.3250896,-72.64120129999999
Massachusetts,"Northampton, Massachusetts",2018,26,0,0,42.3250896,-72.64120129999999
Massachusetts,"Northborough, Massachusetts",2011,3,0,0,42.3195556,-71.6411997
Massachusetts,"Norwood, Massachusetts",2002,2,0,0,42.19439089999999,-71.19896949999999
Massachusetts,"Norwood, Massachusetts",2016,3,0,0,42.19439089999999,-71.19896949999999
Massachusetts,"Norwood, Massachusetts",2017,1,0,0,42.19439089999999,-71.19896949999999
Massachusetts,"Peabody, Massachusetts",2002,2,0,0,42.5278731,-70.9286609
Massachusetts,"Peabody, Massachusetts",2004,14,0,0,42.5278731,-70.9286609
Massachusetts,"Peabody, Massachusetts",2009,1,0,0,42.5278731,-70.9286609
Massachusetts,"Peabody, Massachusetts",2010,3,0,0,42.5278731,-70.9286609
Massachusetts,"Pittsfield, Massachusetts",2005,1,0,0,42.4500845,-73.2453824
Massachusetts,"Quincy, Massachusetts",2002,4,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2003,7,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2004,15,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2005,8,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2006,28,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2007,3,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2008,8,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2009,17,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2010,3,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2011,3,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2012,1,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2013,11,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2014,6,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2015,8,0,0,42.2528772,-71.0022705
Massachusetts,"Quincy, Massachusetts",2016,3,0,0,42.2528772,-71.0022705
Massachusetts,"Randolph, Massachusetts",2003,3,0,0,42.1619739,-71.042551
Massachusetts,"Randolph, Massachusetts",2009,7,0,0,42.1619739,-71.042551
Massachusetts,"Randolph, Massachusetts",2013,1,0,0,42.1619739,-71.042551
Massachusetts,"Randolph, Massachusetts",2016,10,0,0,42.1619739,-71.042551
Massachusetts,"Raynham, Massachusetts",2005,1,0,0,41.9487077,-71.0731162
Massachusetts,"Reading, Massachusetts",2008,1,0,0,42.5256563,-71.0952891
Massachusetts,"Revere, Massachusetts",2002,13,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2003,4,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2004,17,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2005,8,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2007,2,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2008,3,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2010,5,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2012,1,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2016,5,0,0,42.4084302,-71.0119948
Massachusetts,"Revere, Massachusetts",2017,3,0,0,42.4084302,-71.0119948
Massachusetts,"Rockland, Massachusetts",2009,2,0,0,42.1306563,-70.9161551
Massachusetts,"Roslindale, Massachusetts",2002,2,0,0,42.2832142,-71.1270268
Massachusetts,"Roslindale, Massachusetts",2003,5,0,0,42.2832142,-71.1270268
Massachusetts,"Roslindale, Massachusetts",2006,8,0,0,42.2832142,-71.1270268
Massachusetts,"Roslindale, Massachusetts",2013,8,0,0,42.2832142,-71.1270268
Massachusetts,"Roxbury, Massachusetts",2002,8,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2003,26,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2004,24,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2005,17,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2006,16,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2007,6,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2008,1,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2010,1,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2011,1,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2013,1,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2014,11,0,0,42.3151978,-71.0913748
Massachusetts,"Roxbury, Massachusetts",2018,10,0,0,42.3151978,-71.0913748
Massachusetts,"Russell, Massachusetts",2002,1,0,0,42.189861,-72.8591256
Massachusetts,"Russell, Massachusetts",2003,1,0,0,42.189861,-72.8591256
Massachusetts,"Salem, Massachusetts",2003,2,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2004,2,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2005,1,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2007,1,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2008,4,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2011,5,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2012,1,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2013,1,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2015,5,0,0,42.51954,-70.8967155
Massachusetts,"Salem, Massachusetts",2017,1,0,0,42.51954,-70.8967155
Massachusetts,"Saugus, Massachusetts",2007,3,0,0,42.4651421,-71.0110473
Massachusetts,"Saugus, Massachusetts",2010,1,0,0,42.4651421,-71.0110473
Massachusetts,"Saugus, Massachusetts",2012,2,0,0,42.4651421,-71.0110473
Massachusetts,"Saugus, Massachusetts",2013,1,0,0,42.4651421,-71.0110473
Massachusetts,"Sharon, Massachusetts",2002,4,0,0,42.1236499,-71.1786237
Massachusetts,"Sharon, Massachusetts",2003,8,0,0,42.1236499,-71.1786237
Massachusetts,"Sharon, Massachusetts",2005,1,0,0,42.1236499,-71.1786237
Massachusetts,"Sharon, Massachusetts",2009,1,0,0,42.1236499,-71.1786237
Massachusetts,"Shrewsbury, Massachusetts",2008,1,0,0,42.2959267,-71.71284709999999
Massachusetts,"Shrewsbury, Massachusetts",2013,2,0,0,42.2959267,-71.71284709999999
Massachusetts,"Shrewsbury, Massachusetts",2015,1,0,0,42.2959267,-71.71284709999999
Massachusetts,"Shrewsbury, Massachusetts",2016,3,0,0,42.2959267,-71.71284709999999
Massachusetts,"Somerville, Massachusetts",2002,28,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2003,1,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2004,1,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2005,10,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2008,7,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2009,2,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2010,3,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2011,3,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2015,1,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2016,3,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2017,7,0,0,42.3875968,-71.0994968
Massachusetts,"Somerville, Massachusetts",2018,10,0,0,42.3875968,-71.0994968
Massachusetts,"South Boston, Massachusetts",2002,2,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2004,12,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2005,1,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2006,2,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2009,18,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2010,154,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2011,98,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2012,134,2992e3,22328.358208955226,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2013,118,2767600,23454.237288135595,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2014,159,2692800,16935.849056603773,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2015,186,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2016,51,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2017,19,0,0,42.3381437,-71.0475773
Massachusetts,"South Boston, Massachusetts",2018,1,0,0,42.3381437,-71.0475773
Massachusetts,"Southwick, Massachusetts",2005,8,0,0,42.0548167,-72.7703724
Massachusetts,"Southwick, Massachusetts",2006,8,0,0,42.0548167,-72.7703724
Massachusetts,"Southwick, Massachusetts",2008,9,0,0,42.0548167,-72.7703724
Massachusetts,"Spencer, Massachusetts",2013,3,0,0,42.2439682,-71.9922867
Massachusetts,"Springfield, Massachusetts",2002,22,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2003,43,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2004,167,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2005,150,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2006,72,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2007,90,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2008,177,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2009,210,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2010,210,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2011,176,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2012,238,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2013,234,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2014,180,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2015,260,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2016,229,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2017,89,0,0,42.1014831,-72.589811
Massachusetts,"Springfield, Massachusetts",2018,55,0,0,42.1014831,-72.589811
Massachusetts,"Stoughton, Massachusetts",2002,5,0,0,42.1229099,-71.10920120000002
Massachusetts,"Stoughton, Massachusetts",2004,2,0,0,42.1229099,-71.10920120000002
Massachusetts,"Stoughton, Massachusetts",2007,2,0,0,42.1229099,-71.10920120000002
Massachusetts,"Stoughton, Massachusetts",2010,3,0,0,42.1229099,-71.10920120000002
Massachusetts,"Stoughton, Massachusetts",2011,12,0,0,42.1229099,-71.10920120000002
Massachusetts,"Stoughton, Massachusetts",2016,8,0,0,42.1229099,-71.10920120000002
Massachusetts,"Swampscott, Massachusetts",2002,2,0,0,42.47094370000001,-70.91755619999999
Massachusetts,"Swampscott, Massachusetts",2003,10,0,0,42.47094370000001,-70.91755619999999
Massachusetts,"Swampscott, Massachusetts",2008,2,0,0,42.47094370000001,-70.91755619999999
Massachusetts,"Swampscott, Massachusetts",2012,4,0,0,42.47094370000001,-70.91755619999999
Massachusetts,"Taunton, Massachusetts",2004,3,0,0,41.900101,-71.0897674
Massachusetts,"Tewksbury, Massachusetts",2015,5,0,0,42.6106478,-71.23422479999999
Massachusetts,"Turners Falls, Massachusetts",2002,6,0,0,42.60425230000001,-72.5564777
Massachusetts,"Turners Falls, Massachusetts",2004,20,0,0,42.60425230000001,-72.5564777
Massachusetts,"Turners Falls, Massachusetts",2005,23,0,0,42.60425230000001,-72.5564777
Massachusetts,"Turners Falls, Massachusetts",2006,5,0,0,42.60425230000001,-72.5564777
Massachusetts,"Wakefield, Massachusetts",2003,1,0,0,42.5039395,-71.0723391
Massachusetts,"Walpole, Massachusetts",2002,3,0,0,42.1417442,-71.2495096
Massachusetts,"Waltham, Massachusetts",2002,1,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2003,3,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2005,2,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2007,2,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2009,2,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2013,4,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2014,9,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2015,11,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2016,5,0,0,42.3764852,-71.2356113
Massachusetts,"Waltham, Massachusetts",2017,2,0,0,42.3764852,-71.2356113
Massachusetts,"Watertown, Massachusetts",2003,7,0,0,42.3709299,-71.1828321
Massachusetts,"Watertown, Massachusetts",2004,6,0,0,42.3709299,-71.1828321
Massachusetts,"Watertown, Massachusetts",2005,1,0,0,42.3709299,-71.1828321
Massachusetts,"Watertown, Massachusetts",2007,7,0,0,42.3709299,-71.1828321
Massachusetts,"Watertown, Massachusetts",2008,12,0,0,42.3709299,-71.1828321
Massachusetts,"Watertown, Massachusetts",2009,3,0,0,42.3709299,-71.1828321
Massachusetts,"Watertown, Massachusetts",2011,6,0,0,42.3709299,-71.1828321
Massachusetts,"Watertown, Massachusetts",2013,1,0,0,42.3709299,-71.1828321
Massachusetts,"Wayland, Massachusetts",2007,1,0,0,42.3625953,-71.3614484
Massachusetts,"Wayland, Massachusetts",2012,1,0,0,42.3625953,-71.3614484
Massachusetts,"Webster, Massachusetts",2008,3,0,0,42.05009099999999,-71.88006279999999
Massachusetts,"Wellesley, Massachusetts",2007,3,0,0,42.296797,-71.29238769999999
Massachusetts,"Wellesley, Massachusetts",2009,13,0,0,42.296797,-71.29238769999999
Massachusetts,"Wellesley, Massachusetts",2010,7,0,0,42.296797,-71.29238769999999
